// テストステージ

// 00 ~ 49 がマップオブジェクト(０は空)
// 当たり判定があるのは１のみ
// mapWidth mapHeight gridSize は
// 絶対に記述すること（面倒とか言わない）

// 100 ~ がアクター -100した値がアクターのnoとなる
// アクターの番号のオプションはactorかstartと記述
// start記述のアクターは操作の対象になる。

// 空白はTABで記入

001,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,004,004,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,001,
001,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,001,001,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,001,
001,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,001,001,001,001,001,000,000,000,000,000,001,
001,000,000,000,000,000,000,000,000,000,000,101,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,001,001,001,000,000,000,000,000,001,001,001,000,000,000,000,001,
001,000,000,000,000,000,000,000,000,000,000,001,001,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,001,001,001,001,000,000,000,001,
001,000,000,000,000,000,000,000,000,001,001,001,001,001,000,000,000,000,000,000,000,000,000,000,000,001,001,001,000,000,000,000,000,000,000,000,001,001,001,001,000,000,000,001,
001,999,000,000,000,000,000,001,001,001,001,001,001,001,001,000,000,000,000,000,000,000,104,000,000,000,000,000,004,004,004,004,004,004,004,004,001,001,001,001,000,000,000,001,
001,001,001,001,001,001,001,001,001,001,001,001,001,001,001,001,001,001,001,001,001,001,001,001,001,001,001,001,001,001,001,001,001,001,001,001,001,001,001,001,001,001,001,001,

// マップチップ
#1	image/obj/ground_0.png
#2	image/obj/gaitou.png
#3	image/obj/benchi_0.png
#4	image/obj/toge.png
#5	image/obj/heart.png

// アクターセット
#999	start
#101	actor
#104	actor

// 定数
@mapWidth	44
@mapHeight	30
@gridSize	8






